ID Temp Pres Molec_cm3overcm3 Molec_fluc Mol_kg Mill_gram Cm3_gram Heat_of_Ads Heat_fluc
 9923 298  2e+06       147.7161035886         0.7651163921        44.0809176555      1325.4708762211       988.0286192629  	                   -12.67280             0.191767 
 9993 298  2e+06        70.3747787274         0.7293215798        31.7095386250       953.4753852978       710.7368297089  	                    -9.34388             0.150957 
 10004 298  2e+06       224.6210021069         1.6967105105        28.3564985474       852.6526890823       635.5818707285  	                   -19.84532             0.858985 
 11160 298  2e+06       236.9745457476         1.1052625825        28.3072596447       851.1721225462       634.4782311566  	                   -21.81084             0.445241 
 11297 298  2e+06        77.0146983678         0.7743376963        37.3720398043      1123.7413597564       837.6559938111  	                    -9.78028             0.235669 
 11378 298  2e+06       141.8422062304         0.9512341900        37.1662839579      1117.5544789807       833.0441872600  	                   -12.51602             0.171289 
 11539 298  2e+06        65.0815139440         0.4196220634        40.7588122062      1225.5783545806       913.5670282904  	                    -9.10482             0.234460 
 11749 298  2e+06       163.6807752471         1.2678383351        35.5881758096      1070.1022819454       797.6725094971  	                   -13.43893             0.337708 
 12358 298  2e+06       176.9493286671         1.0838518725        36.2798045976      1090.8988956379       813.1746603784  	                   -13.76440             0.519850 
 13180 298  2e+06       135.3237884646         1.2109689209        32.7879731551       985.9028763198       734.9088351113  	                   -12.35878             0.447133 
 1411 298  2e+06       200.0564220458         2.4087204499        18.2328315139       548.2437401035       408.6702433616  	                   -15.88063             0.213045 
 2253 298  2e+06        77.8564595425         0.9739374652        42.8728078368      1289.1441737559       960.9500750844  	                    -9.65039             0.175870 
 3013 298  2e+06       236.9128795668         1.1727015251        24.5079663233       736.9310196938       549.3209627931  	                   -22.79246             0.401762 
 3421 298  2e+06        99.6834612739         0.7140153440        23.2515844593       699.1528231707       521.1604501644  	                   -10.97099             0.173385 
 4926 298  2e+06       226.4230293445         0.7639796125        45.3957629719      1365.0070126324      1017.4995302955  	                   -17.29349             0.365173 
 6055 298  2e+06       123.4897703880         1.5058781165        31.5784268159       949.5329790657       707.7980927997  	                   -11.46524             0.198346 
 6114 298  2e+06       243.0495306022         0.5669951432        44.5730738461      1340.2695404026       999.0597961831  	                   -21.03181             0.757183 
 6373 298  2e+06       208.8906476820         1.3192978082        45.3459622585      1363.5095529896      1016.3832983135  	                   -16.48460             0.158737 
 6452 298  2e+06       204.4683517343         0.5589880878        11.5934222755       348.6030781389       259.8546857147  	                   -26.50876             1.499131 
