"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"307","1794",0.91,13.3,17.4,6642,1436,29.02111991,-1249.49,-90.8675,-279.9105,26.222744801857
"308","1810",0.96,22.4,26.9,7136,772,5.132226764,-990.091,-17.6594,-90.8022,5.43658975696167
"309","1842",0.93,16,20.5,6948,1211,21.49720579,-1229.8,-58.47655,-216.08875,18.5046470636766
"310","186",0.36,3.4,6.8,263,376,71.01915342,-2364.48,133986,7661.865,70.8652321740063
"311","1865",0.97,24.8,30.4,9167,702,5.276490966,-981.77,-9.81292,-65.716075,5.16439831266244
"312","1866",0.97,24.8,31.5,9014,694,5.24423938,-988.403,-9.929455,-66.230125,5.18605696575354
"313","1876",0.976482,29.05021,35.44459,7988.707606,525.182398,3.5622594,-1013.38,-4.163175,-38.852475,3.61133425858523
"314","1900",0.96,22.8,27.1,8457,792,6.78072418,-1226.84,-17.31235,-92.309575,7.0991573019513
"315","1902",0.97,25.3,28,7553,729,11.9667255,-1232.22,-13.6397,-87.56145,10.0703282575712
"316","1924",0.98,29.8,36.4,7984,507,3.302242377,-993.7,-3.36498,-35.2996,3.4302296213234
"317","1941",0.94,18.8,21.9,7564,1111,11.13473039,-1220.98,-45.54245,-174.9025,11.344653771745
"318","1945",0.95,21.1,25.6,6927,951,9.942658452,-1189.94,-30.7202,-135.883,9.95916076869123
"319","196",0.69,5.1,9.7,1553,1410,131.5041262,-2177.8,9327.35,-916.3935,137.484405501637
"320","1964",0.97,27.4,31.4,8306,693,3.976866623,-966.413,-10.0543,-61.743525,4.51665656843663
"321","1965",0.97,27.5,33,7642,682,9.171102418,-1228.76,-10.7057,-73.088725,7.92286248074686
"322","1981",0.92,17.6,21.2,6739,1266,20.37465542,-1187.12,-60.2355,-222.34875,19.4390035840755
"323","1983",0.92,16.8,21.3,6570,1301,21.03214989,-1500.1,-60.0512,-219.593,21.6443343885938
"324","199",0.57,4.2,5.7,569,807,125.4316445,-1638.68,20043.35,-24.2839,114.944434660947
"325","1996",0.94,17.3,21.7,6894,1186,27.21050337,-1352.02,-58.57355,-217.8725,24.4266424788656
"326","1999",0.94,18.6,22.3,6454,1107,8.460775433,-992.56,-47.00115,-173.5855,8.8906559034922
"327","2021",0.84,8.3,11.9,5174,2131,172.4108903,-1412,-293.8065,-555.52125,167.535316582712
"328","2022",0.85,9.2,12.3,5134,1987,161.3184528,-1270.59,-241.5265,-485.852,160.369456658887
"329","2027",0.83,10.3,12.7,5172,1894,168.4589719,-1503.63,-219.081,-480.167,163.571695989318
"330","2048",0.81,7.6,9.6,4913,2172,171.2305542,-1328.11,-224.5045,-635.758,163.140271192668
"331","205",0.79,6.9,12.2,3158,2011,166.0801621,-2041.93,-256.417,-676.08425,160.686979899611
"332","2062",0.95,22.4,26.9,7307,878,5.325422476,-986.6,-23.6421,-106.762,6.29311432551703
"333","2065",0.96,24.6,29.2,6927,768,4.927680712,-1013.22,-16.267,-84.0963,4.89642107635637
"334","2073",0.82,9.5,13.3,4680,1954,163.5956991,-1573.06,-225.9975,-477.359,159.447528266494
"335","2075",0.88,12.5,15.2,5844,1674,110.9079544,-1443.83,-147.955,-384.4025,102.411379108202
"336","2076",0.87,11.8,15.3,5540,1658,115.9193462,-1231.16,-151.115,-393.999,103.034362829221
"337","2077",0.9,12.4,15.8,6370,1620,60.31485029,-1352.8,-133.554,-357.99975,60.2655619643083
"338","2096",0.87,9.7,12.6,5956,1935,166.4513708,-1268.01,-225.0355,-479.0685,162.328107225043
"339","2113",0.96,25.9,31.4,7157,701,4.872600835,-1195.07,-11.9733,-69.8636,5.43023642201183
"340","2121",0.87,11.9,14.9,5479,1750,110.8952012,-1584.46,-152.595,-385.3715,107.803486354172
"341","2171",0.85,10.3,13.4,5318,1845,163.9303471,-1379.62,-202.055,-461.8525,158.197879502581
"342","2173",0.88,11.4,13.9,5915,1790,157.2081582,-1271.8,-180.393,-432.91275,139.689171372103
"343","2180",0.93,15.3,19,7781,1407,19.17441253,-1061.5,-77.8912,-252.119,18.2579394659196
"344","2183",0.94,18,21.8,7376,1168,18.22030633,-1296.7,-53.6051,-201.9185,16.5830520244353
"345","2190",0.94,19.1,23,8399,1146,12.83943956,-1158.1,-41.5415,-165.903,11.6086599204821
"346","2216",0.87,10.6,12.9,5248,1801,101.318094,-1045.55,-184.9945,-415.875,98.4411664217425
"347","2223",0.79,7.2,9.5,4543,2243,163.262483,-1355.01,233.6445,-621.912,159.57934632936
"348","2231",0.94,17,21,8765,1173,6.674096596,-957.868,-50.78935,-176.88425,7.82263481425708
"349","2239",0.95,19,23.1,8674,1086,8.688116277,-1039.69,-38.7995,-155.546,8.83431066822693
"350","2244",0.95,21.4,25.2,8022,958,11.63939094,-1283.43,-31.4686,-136.983,11.1079121290426
"351","2246",0.95,21.1,25.1,7829,976,10.1107004,-1218.33,-31.50025,-137.75325,10.4550714462864
"352","2260",0.76,6.2,7.9,3490,2075,174.752607,-1660.14,3834.12,-852.914,165.20525253838
"353","2263",0.9,12.3,15.9,6362,1615,64.07520993,-1353.6,-133.906,-359.63125,61.582559646613
"354","2268",0.93,16,19.5,6894,1341,31.11694174,-1389.34,-79.3233,-263.3845,30.4791526866063
"355","2270",0.93,17.1,20.3,7750,1232,14.13613631,-1264.55,-58.2167,-204.376,14.2980573681809
"356","2282",0.87,9.9,12.5,5962,1923,167.497505,-1280.72,-224.2605,-474.90725,162.106998180028
"357","2291",0.96,21.7,25.9,8825,939,7.63626479,-1126.96,-27.5155,-124.099,7.7231733899492
