"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"220","12703",0.91,18.2,26,5317,1429,16.5130548613,-1273.94,-73.6909,-327.06875,17.5712168454641
"221","12708",0.92,22.3,30.7,4953,1252,26.4155452257,-1696.32,-54.27,-297.472,25.0971187256217
"222","12718",0.93,21.6,31.2,6752,1374,12.5124093575,-1515.17,-48.3382,-246.2275,12.9317723845994
"223","12800",0.72,10,17.4,1792,1490,33.4571238156,-1892.98,-53.37645,-335.29175,43.4445858294283
"224","12839",0.77,12.6,19.1,2645,1407,73.7529573038,-2191.19,-100.35,-452.611,72.6326671690125
"225","1284",0.93,49.7,51.2,5028,948,21.8178879993,-2296.65,-4.13886,-151.102,17.3659779498162
"226","12856",0.93,20.9,28.8,6845,1279,5.3071682825,-1065.49,-53.382,-230.0175,6.45685571570131
"227","12874",0.95,28.1,39,6734,973,9.8216341209,-1576.27,-25.2534,-151.983,9.39448112167689
"228","12883",0.76,10.1,16.9,2692,1565,92.1101690772,-2205.37,-56.3499,-496.232,81.3220788750534
"229","1289",0.94,52.9,54.4,7008,1066,9.470316212,-1828.63,-8.61343,-145.394,9.35369106454881
"230","12897",0.93,24.6,35.3,5509,1111,13.0639258507,-2031.18,-32.5603,-223.5135,14.9192015384196
"231","12900",0.94,26.3,39.3,5303,1012,19.108911289,-2160.08,-22.5214,-198.067,15.9534644778279
"232","12926",0.97,38.1,52.2,8146,736,4.6752166569,-1834.88,-5.06765,-78.79995,4.92300600218478
"233","1294",0.95,53.1,55,7197,978,6.2637636238,-1754.9,-10.8437,-139.446,7.24306679881369
"234","12941",0.89,20.7,29.6,3622,1199,33.222407617,-2061.04,-36.8275,-257.443,31.3261906176907
"235","12947",0.91,24.4,35,4161,1110,28.7779116637,-2086.96,-25.4867,-211.8095,24.9176784702427
"236","12953",0.92,24.7,34.1,4388,1089,21.6040458662,-1826.28,-26.4325,-209.5445,18.7860309623525
"237","12979",0.79,14.4,21,2398,1342,56.5609750577,-2351.97,-59.6507,-330.566,58.4773286489156
"238","13005",0.93,24.2,33.6,5655,1170,21.2962169714,-1611.37,-32.4825,-228.365,18.5782736913516
"239","13021",0.96,34,44.3,7675,779,5.2315606578,-1648,-12.24395,-88.6027,5.34982836618797
"240","13041",0.94,27.6,39.3,5813,1003,11.023726946,-2111.57,-21.9242,-183.3555,12.1735918424673
"241","13048",0.96,30.4,41.3,7249,935,5.1150237844,-1688.51,-17.8402,-139.7615,6.42175541781008
"242","13051",0.89,17.4,25.3,3764,1295,38.0880335719,-1925.94,-73.6135,-366.62325,37.7293835270403
"243","13057",0.96,33,45.8,7103,878,4.9112748806,-1796.96,-11.98165,-113.66,5.80200688483116
"244","13081",0.88,19.9,30,3125,1192,21.7470467247,-1351.07,-43.3225,-265.50775,24.7950889019417
"245","13093",0.94,29.3,41.6,4939,950,12.7818285457,-1533.89,-17.4475,-160.317,11.4641174496647
"246","13128",0.89,16.1,24,4276,1456,39.9375830668,-1527.94,-94.84595,-393.3795,35.3736701266899
"247","1313",0.83,35.8,36.5,3037,1226,46.8270040137,-1894.07,-8.63555,-255.57275,46.2913124267766
"248","13151",0.94,25.3,34.6,6641,1121,8.8272760992,-1349.07,-35.5937,-189.4435,9.12703061809139
